Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-01-14T19:47:12.037Z","Included","gemini-3-flash-preview","No","0","130498","238353","1501","370352","0.08"
"2026-01-14T19:45:36.846Z","Included","gemini-3-flash-preview","No","0","117717","448690","1554","567961","0.09"
"2026-01-14T19:41:50.446Z","Included","gemini-3-flash-preview","No","0","104749","736136","9054","849939","0.12"
"2026-01-14T19:06:15.455Z","Included","gemini-3-flash-preview","No","0","94428","955707","5024","1055159","0.11"
"2026-01-14T19:00:54.117Z","Included","gemini-3-flash","No","0","86111","114184","2915","203210","0.06"
"2026-01-14T18:58:47.058Z","Included","gemini-3-flash","No","0","138750","1467867","14429","1621046","0.19"
"2026-01-14T18:58:12.307Z","Included","gemini-3-flash","No","0","44021","69027","3609","116657","0.04"
"2026-01-14T18:55:11.302Z","Included","gemini-3-flash","No","0","101242","1030689","15113","1147044","0.15"
"2026-01-14T18:54:26.868Z","Included","gemini-3-flash","No","0","61259","118758","4062","184079","0.05"
"2026-01-14T18:52:07.195Z","Included","gemini-3-flash","No","0","101394","745622","13173","860189","0.13"
"2026-01-14T18:49:46.944Z","Included","gemini-3-flash","No","0","138582","820122","9079","967783","0.14"
"2026-01-14T18:47:08.393Z","Included","gemini-3-flash","No","0","119700","1099809","12470","1231979","0.15"
"2026-01-14T18:45:45.181Z","Included","gemini-3-flash","No","0","93204","269786","6314","369304","0.08"
"2026-01-14T18:42:20.456Z","Included","gemini-3-flash","No","0","232753","1974046","18808","2225607","0.27"
"2026-01-14T18:41:19.503Z","Included","gemini-3-flash","No","0","78735","214320","5204","298259","0.07"
"2026-01-14T18:38:11.417Z","Included","gemini-3-flash","No","0","138085","721301","19201","878587","0.16"
"2026-01-14T18:36:42.830Z","Included","gemini-3-flash","No","0","10397","0","188","10585","0.01"
"2026-01-14T18:33:44.542Z","Included","gemini-3-flash-preview","No","0","80427","311146","804","392377","0.06"
"2026-01-14T18:32:14.991Z","Included","gemini-3-flash-preview","No","0","26542","211467","6484","244493","0.04"
"2026-01-14T18:29:56.834Z","Included","gemini-3-flash-preview","No","0","22412","34827","1313","58552","0.02"
"2026-01-14T18:28:17.461Z","Included","gemini-3-flash-preview","No","0","17184","0","232","17416","0.01"
"2026-01-14T18:28:11.081Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-14T18:25:41.334Z","Included","gemini-3-flash-preview","No","0","4845","120662","947","126454","0.01"
"2026-01-14T18:24:51.747Z","Included","gemini-3-flash-preview","No","0","50500","11688","396","62584","0.03"
"2026-01-14T18:22:49.772Z","Included","gemini-3-flash-preview","No","0","30647","208654","3816","243117","0.05"
"2026-01-14T18:17:53.176Z","Included","gemini-3-flash-preview","No","0","108322","155438","6628","270388","0.08"
"2026-01-14T18:16:48.682Z","Errored, No Charge","gemini-3-flash-preview","No","0","18535","23004","683","42222","0.01"
"2026-01-14T18:08:30.573Z","Included","gemini-3-flash-preview","No","0","32512","39828","5699","78039","0.04"
"2026-01-14T18:06:35.316Z","Included","gemini-3-flash-preview","No","0","45569","148769","2076","196414","0.04"
"2026-01-14T18:06:30.689Z","Included","gemini-3-flash-preview","No","0","22004","164416","1395","187815","0.02"
"2026-01-14T18:03:16.419Z","Included","gemini-3-flash-preview","No","0","36966","52887","2475","92328","0.03"
"2026-01-14T18:03:02.295Z","Errored, No Charge","gemini-3-flash-preview","No","0","23277","0","229","23506","0.01"
"2026-01-14T18:02:49.732Z","Included","gemini-3-flash-preview","No","0","50415","273763","5093","329271","0.05"
"2026-01-14T18:01:19.247Z","Included","gemini-3-flash-preview","No","0","12130","0","290","12420","0.01"
"2026-01-14T17:07:19.809Z","Included","gemini-3-flash","No","0","40374","57047","1611","99032","0.03"
"2026-01-14T17:02:09.576Z","Included","gemini-3-flash","No","0","255305","1696413","14657","1966375","0.26"
"2026-01-14T17:00:55.247Z","Errored, No Charge","gemini-3-flash","No","0","62430","176136","2172","240738","0.05"
"2026-01-14T16:58:13.911Z","Errored, No Charge","gemini-3-flash","No","0","62550","153412","9000","224962","0.07"
"2026-01-14T16:58:03.264Z","Errored, No Charge","gemini-3-flash","No","0","0","0","0","0","0.00"
"2026-01-14T16:55:12.737Z","Included","gemini-3-flash","No","0","53485","142291","12125","207901","0.07"
"2026-01-14T16:48:18.587Z","Errored, No Charge","gemini-3-flash","No","0","134785","501862","7837","644484","0.12"
"2026-01-14T16:46:15.705Z","Errored, No Charge","gemini-3-flash","No","0","0","0","0","0","0.00"
"2026-01-14T16:43:09.690Z","Errored, No Charge","gemini-3-flash","No","0","56496","103914","3618","164028","0.04"
"2026-01-14T16:41:50.384Z","Included","gemini-3-flash-preview","No","0","199710","241896","5173","446779","0.13"
"2026-01-14T16:39:09.211Z","Included","gemini-3-flash-preview","No","0","13328","496361","6836","516525","0.05"
"2026-01-14T16:35:21.783Z","Errored, No Charge","gemini-3-flash-preview","No","0","200075","675421","7021","882517","0.15"
"2026-01-14T16:35:00.466Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-14T16:33:41.143Z","Included","gemini-3-flash-preview","No","0","16458","95441","573","112472","0.01"
"2026-01-14T16:29:39.945Z","Included","gemini-3-flash-preview","No","0","6685","10675","1610","18970","0.01"
"2026-01-14T16:21:35.999Z","Errored, No Charge","gemini-3-flash-preview","No","0","2362","10179","152","12693","0.002"
"2026-01-14T15:53:43.740Z","Included","gemini-3-flash-preview","No","0","7606","200449","753","208808","0.02"
"2026-01-14T15:52:51.846Z","Included","gemini-3-flash-preview","No","0","55311","11590","281","67182","0.03"
"2026-01-14T15:27:44.153Z","Included","gemini-3-flash-preview","No","0","63406","394208","2622","460236","0.06"
"2026-01-14T15:15:43.554Z","Errored, No Charge","gemini-3-flash-preview","No","0","54657","131816","1831","188304","0.04"
"2026-01-14T15:11:27.430Z","Included","gemini-3-flash-preview","No","0","142054","861984","5118","1009156","0.13"
"2026-01-14T15:07:44.062Z","Errored, No Charge","gemini-3-flash-preview","No","0","62672","23011","802","86485","0.03"
"2026-01-14T14:52:20.079Z","Included","gemini-3-flash-preview","No","0","84092","217181","3661","304934","0.06"
"2026-01-14T14:50:12.519Z","Included","gemini-3-flash-preview","No","0","105039","0","1079","106118","0.06"
"2026-01-14T14:25:04.910Z","Included","gemini-3-flash-preview","No","0","144263","703722","1942","849927","0.11"
"2026-01-14T14:23:57.039Z","Errored, No Charge","gemini-3-flash-preview","No","0","180843","95861","1338","278042","0.10"
"2026-01-14T14:23:52.480Z","Included","gemini-3-flash-preview","No","0","92201","11907","1344","105452","0.05"
"2026-01-14T14:23:40.953Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-14T14:22:10.093Z","Included","gemini-3-flash-preview","No","0","114184","594911","4161","713256","0.10"
"2026-01-14T14:22:00.754Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-14T14:21:57.300Z","Errored, No Charge","gemini-3-flash-preview","No","0","86339","11905","394","98638","0.04"
"2026-01-14T14:21:19.743Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-14T14:20:31.731Z","Errored, No Charge","gemini-3-flash-preview","No","0","133822","0","74","133896","0.07"
"2026-01-14T14:20:06.274Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","0","0","0","0","0.00"
"2026-01-14T14:19:51.140Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-14T14:19:23.298Z","Errored, No Charge","gemini-3-flash-preview","No","0","119742","11919","1538","133199","0.07"
"2026-01-14T14:19:20.090Z","Included","gemini-3-flash-preview","No","0","95853","948249","9751","1053853","0.12"
"2026-01-14T14:19:06.578Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-14T14:18:39.726Z","Errored, No Charge","gemini-3-flash-preview","No","0","18944","363005","1975","383924","0.03"
"2026-01-14T14:18:33.888Z","Errored, No Charge","gemini-3-flash-preview","No","0","38859","126764","2268","167891","0.03"
"2026-01-14T14:17:51.636Z","Errored, No Charge","gemini-3-flash-preview","No","0","77355","181391","886","259632","0.05"
"2026-01-14T13:43:05.447Z","Included","gemini-3-flash","No","0","39147","72526","2725","114398","0.03"
"2026-01-14T13:41:07.667Z","Included","gemini-3-flash","No","0","118545","1272276","7632","1398453","0.15"
"2026-01-14T13:41:00.384Z","Errored, No Charge","gemini-3-flash","No","0","10816","0","253","11069","0.01"
"2026-01-14T13:39:21.872Z","Included","gemini-3-flash","No","0","82179","606006","8162","696347","0.10"
"2026-01-14T13:38:57.827Z","Included","gemini-3-flash","No","0","35969","43736","2446","82151","0.03"
"2026-01-14T13:37:14.143Z","Included","gemini-3-flash","No","0","85172","616433","7792","709397","0.10"
"2026-01-14T13:37:09.289Z","Errored, No Charge","gemini-3-flash","No","0","0","0","0","0","0.00"
"2026-01-14T13:36:06.564Z","Errored, No Charge","gemini-3-flash","No","0","51182","327939","4366","383487","0.06"
"2026-01-14T13:35:50.526Z","Errored, No Charge","gemini-3-flash","No","0","22235","17267","792","40294","0.01"
"2026-01-14T13:34:07.754Z","Included","gemini-3-flash","No","0","69860","574928","6812","651600","0.08"
"2026-01-14T13:33:38.014Z","Errored, No Charge","gemini-3-flash","No","0","57530","158810","1610","217950","0.04"
"2026-01-14T13:32:53.310Z","Included","gemini-3-flash","No","0","47329","168620","2598","218547","0.04"
"2026-01-14T13:30:44.147Z","Included","gemini-3-flash","No","0","85579","602463","9852","697894","0.10"
"2026-01-14T13:30:15.825Z","Included","gemini-3-flash","No","0","33103","64602","2263","99968","0.03"
"2026-01-14T13:29:14.162Z","Included","gemini-3-flash","No","0","57125","265802","5706","328633","0.06"
"2026-01-14T13:29:07.412Z","Errored, No Charge","gemini-3-flash","No","0","0","0","0","0","0.00"
"2026-01-14T13:21:54.586Z","Included","gemini-3-flash-preview","No","0","104522","497561","8461","610544","0.10"
"2026-01-14T13:21:42.819Z","Included","gemini-3-flash-preview","No","0","385244","1677893","9484","2072621","0.30"
"2026-01-14T13:20:24.428Z","Errored, No Charge","gemini-3-flash-preview","No","0","128495","141109","1086","270690","0.07"
"2026-01-14T13:18:46.561Z","Errored, No Charge","gemini-3-flash-preview","No","0","175115","90770","743","266628","0.09"
"2026-01-14T13:17:22.242Z","Errored, No Charge","gemini-3-flash-preview","No","0","9117","253863","799","263779","0.02"
"2026-01-14T13:17:12.074Z","Errored, No Charge","gemini-3-flash-preview","No","0","51009","79439","197","130645","0.03"
"2026-01-14T13:15:16.963Z","Included","gemini-3-flash-preview","No","0","235708","153035","407","389150","0.13"
"2026-01-14T13:12:13.147Z","Errored, No Charge","gemini-3-flash-preview","No","0","75088","1141197","3187","1219472","0.10"
"2026-01-14T13:10:24.221Z","Included","gemini-3-flash-preview","No","0","74894","164582","437","239913","0.05"
"2026-01-14T12:59:47.624Z","Included","gemini-3-flash-preview","No","0","79177","461079","3638","543894","0.07"
"2026-01-14T12:57:13.872Z","Included","gemini-3-flash-preview","No","0","116596","900386","5839","1022821","0.12"
"2026-01-14T12:49:36.391Z","Included","gemini-3-flash-preview","No","0","81552","516944","2031","600527","0.07"
"2026-01-14T12:48:40.930Z","Included","gemini-3-flash-preview","No","0","2890","62643","441","65974","0.01"
"2026-01-14T12:47:47.231Z","Included","gemini-3-flash-preview","No","0","53482","11742","484","65708","0.03"
"2026-01-14T12:44:44.466Z","Included","gemini-3-flash-preview","No","0","88747","254138","5387","348272","0.07"
"2026-01-14T12:23:20.148Z","Included","gemini-3-flash","No","0","14752","18865","1125","34742","0.01"
"2026-01-14T12:11:48.210Z","Included","gemini-3-flash-preview","No","0","32464","54216","8225","94905","0.04"
"2026-01-14T11:08:08.003Z","Included","gemini-3-flash-preview","No","0","290322","1746305","15503","2052130","0.23"
"2026-01-14T11:05:15.637Z","Included","gemini-3-flash-preview","No","0","229105","579052","19960","828117","0.19"
"2026-01-14T11:03:07.801Z","Included","gemini-3-flash-preview","No","0","243471","739220","22062","1004753","0.17"
"2026-01-14T11:01:01.878Z","Included","gemini-3-flash-preview","No","0","408530","1209629","19882","1638041","0.32"
"2026-01-14T11:00:51.290Z","Included","gemini-3-flash-preview","No","0","24528","313699","750","338977","0.03"
"2026-01-14T11:00:45.555Z","Included","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-14T11:00:26.293Z","Included","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-14T10:59:06.493Z","Included","gemini-3-flash-preview","No","0","154946","0","8252","163198","0.10"
"2026-01-14T10:58:11.245Z","Included","gemini-3-flash-preview","No","0","171747","754380","2615","928742","0.13"
"2026-01-14T10:57:05.128Z","Included","gemini-3-flash-preview","No","0","11180","285480","7883","304543","0.04"
"2026-01-14T10:55:35.533Z","Included","gemini-3-flash-preview","No","0","5590","138415","120","144125","0.01"
"2026-01-14T10:54:57.686Z","Errored, No Charge","gemini-3-flash-preview","No","0","140212","146723","1243","288178","0.08"
"2026-01-14T10:54:16.031Z","Included","gemini-3-flash-preview","No","0","20732","264808","1598","287138","0.03"
"2026-01-14T10:50:56.590Z","Included","gemini-3-flash-preview","No","0","14686","264751","6269","285706","0.04"
"2026-01-14T10:46:59.191Z","Included","gemini-3-flash-preview","No","0","15202","516291","6838","538331","0.05"
"2026-01-14T10:43:57.315Z","Included","gemini-3-flash-preview","No","0","361469","419579","3162","784210","0.21"
"2026-01-14T10:32:16.928Z","Included","gemini-3-flash-preview","No","0","160485","528553","22044","711082","0.17"
"2026-01-14T10:31:53.506Z","Included","gemini-3-flash-preview","No","0","10733","287225","3354","301312","0.03"
"2026-01-14T10:31:30.798Z","Included","gemini-3-flash-preview","No","0","19121","174998","2701","196820","0.03"
"2026-01-14T10:31:02.509Z","Included","gemini-3-flash-preview","No","0","37896","518689","2591","559176","0.05"
"2026-01-14T10:30:34.683Z","Included","gemini-3-flash-preview","No","0","91587","234666","3287","329540","0.07"
"2026-01-14T10:30:06.095Z","Included","gemini-3-flash-preview","No","0","14745","214867","3473","233085","0.03"
"2026-01-14T10:28:04.848Z","Included","gemini-3-flash-preview","No","0","18517","344624","3926","367067","0.04"
"2026-01-14T10:26:32.843Z","Included","gemini-3-flash-preview","No","0","73412","132471","108","205991","0.04"
"2026-01-14T10:14:39.447Z","Included","gemini-3-flash-preview","No","0","67689","450155","6271","524115","0.08"
"2026-01-14T09:45:23.281Z","Included","gemini-3-flash-preview","No","0","60753","51264","2242","114259","0.04"
"2026-01-14T09:44:26.254Z","Included","gemini-3-flash-preview","No","0","150039","676469","6667","833175","0.13"
"2026-01-14T09:43:34.926Z","Included","gemini-3-flash-preview","No","0","48794","57186","1062","107042","0.03"
"2026-01-14T09:39:25.287Z","Included","gemini-3-flash-preview","No","0","90356","563302","12322","665980","0.11"
"2026-01-14T09:03:37.490Z","Included","gemini-3-flash-preview","No","0","100020","369828","6949","476797","0.07"
"2026-01-14T08:57:26.566Z","Included","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-14T08:51:02.573Z","Errored, No Charge","gemini-3-flash-preview","No","0","1174257","6415852","45049","7635158","1.02"
"2026-01-14T08:50:04.219Z","Included","gemini-3-flash-preview","No","0","168816","137354","5162","311332","0.11"
"2026-01-14T08:42:39.139Z","Included","gemini-3-flash-preview","No","0","112507","171826","1334","285667","0.07"
"2026-01-14T08:41:49.252Z","Included","gemini-3-flash-preview","No","0","115662","423260","9554","548476","0.11"
"2026-01-14T08:36:28.575Z","Included","gemini-3-flash-preview","No","0","70969","66137","1614","138720","0.04"
"2026-01-14T08:35:03.732Z","Included","gemini-3-flash-preview","No","0","129817","1438023","6348","1574188","0.16"
"2026-01-14T08:22:05.342Z","Included","gemini-3-flash-preview","No","0","103684","198032","3382","305098","0.07"
"2026-01-14T08:22:00.379Z","Included","gemini-3-flash-preview","No","0","52882","11807","3303","67992","0.04"
"2026-01-14T08:21:57.344Z","Included","gemini-3-flash-preview","No","0","62043","0","2040","64083","0.04"
"2026-01-14T08:21:43.522Z","Included","gemini-3-flash-preview","No","0","129455","264958","3737","398150","0.09"
"2026-01-14T08:20:48.292Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-14T08:17:34.408Z","Errored, No Charge","gemini-3-flash-preview","No","0","57182","82947","2852","142981","0.04"
